PRICE,YEAR_BUILT,SQUARE_FEET,NUM_BEDROOMS,NUM_BATHROOMS,LOT_ACRES,GARAGE_SPACES,FRONT_PORCH,DECK
526486,1986,3763.9121683098674,3,2.5,0.96,3,0,1
607035,1990,4545.571225419159,3,1.5,1.18,0,0,0
511582,1990,3785.880826594858,2,2.5,1.08,1,0,0
333590,2009,1879.2667751364884,6,2.0,0.78,0,1,0
488113,1997,3218.4265370264857,6,2.5,1.19,0,0,0
462296,2005,3201.6449407920304,3,1.0,0.47,0,0,0
349524,1990,2338.8317473907414,6,2.5,1.08,2,0,1
644068,2019,3638.4573423941206,2,1.5,0.72,3,1,1
262605,1987,2206.3681906646134,3,1.0,1.11,2,0,0
565856,2001,3822.042555617697,2,2.0,1.17,1,0,1
661951,1993,4416.341886037857,5,2.5,0.8,2,1,0
409600,1991,2844.003595835083,6,2.5,1.7,0,0,1
234432,1989,1787.8839122855757,6,2.0,0.75,1,0,1
503632,1972,4164.547194413156,4,3.0,0.93,1,1,1
527049,2000,3634.999468921435,3,2.0,1.12,0,1,0
549332,1991,3732.8839767127697,4,2.0,0.96,3,0,1
544121,1989,3865.809790148002,4,1.0,0.95,3,1,1
529862,2005,3122.7522739150954,5,2.5,0.93,2,1,1
474849,1986,3283.3326350383004,5,2.5,0.99,3,0,0
459658,1995,3169.0588700027647,5,1.5,1.12,1,0,0
501208,2005,2976.055442264018,6,1.0,1.32,2,0,1
419108,1988,2842.392746626543,6,1.5,1.35,3,0,0
592535,1987,4504.568534321843,2,2.0,0.79,1,0,0
387667,1988,2707.452654667601,5,3.0,0.77,2,0,1
368541,1989,2969.613179306158,5,1.0,0.54,0,1,1
575889,2008,3233.9278087800863,6,2.5,1.22,2,1,0
253178,2000,1831.5253145995875,4,1.0,1.23,0,1,1
516844,2008,3109.2996897056846,6,2.0,1.03,0,0,1
608311,2007,3677.740193467112,4,3.0,1.11,1,0,1
596764,1997,3703.762831243488,6,2.0,1.08,3,0,1
403424,2012,2004.8291990775808,6,2.0,1.18,2,0,0
319180,1998,2031.870867955869,3,2.0,0.96,3,0,0
199214,1988,1732.4272749963184,6,1.5,0.79,0,0,1
568290,1992,3925.269580206834,5,2.0,1.3,1,0,0
432919,1990,3255.128985132856,4,1.5,0.81,1,0,0
253485,1992,1903.900550179772,6,1.0,0.86,1,1,1
112424,1991,1059.498929639468,2,3.0,0.9,1,1,1
455649,1999,2997.3276114970863,3,2.0,1.07,2,1,0
531639,1989,3780.9266820822713,2,2.5,0.8,3,0,0
566597,2000,3584.647360923982,3,2.5,0.76,3,0,0
361772,1989,2720.4816407631847,5,1.5,1.08,1,1,0
682084,1999,4232.232023025466,4,3.0,1.15,3,0,0
493117,1991,3565.446820732004,5,2.0,1.22,0,1,1
428834,1994,2913.229540787763,6,2.0,0.79,1,0,1
464035,1994,3250.905748831104,3,1.5,1.26,2,0,1
478234,1985,3621.563560441784,6,1.0,1.0,1,1,0
455036,1997,3391.577362485199,2,1.5,0.92,0,0,0
457311,1988,3049.073469080437,6,2.5,0.83,3,1,0
597424,1990,4026.833224802085,4,3.0,0.56,3,1,1
555026,1995,3643.178442896334,6,2.5,1.07,1,1,1
359292,1983,3191.281460335343,3,1.0,1.04,0,0,0
513101,1997,3271.677362601191,2,3.0,1.49,3,1,0
675928,2004,4436.524123997433,4,2.0,1.03,0,1,1
380365,1998,2640.7728331826324,3,1.0,0.95,2,1,0
599789,1992,3875.5987019553295,6,3.0,1.23,2,0,0
618044,1978,4605.297831172433,4,2.5,0.65,3,0,0
415338,1997,2819.9228480271067,2,3.0,1.49,1,1,0
102601,1970,1588.6778165950057,4,2.5,1.12,1,0,0
359453,1998,2521.6933016575867,4,2.0,1.08,0,0,0
534076,1988,3798.5121528685727,2,2.5,1.12,3,1,1
317433,1999,2051.8931154358006,3,1.0,1.31,3,1,0
578418,2012,3518.454625949355,3,2.5,1.21,0,1,1
506285,2007,3066.571754845923,4,2.5,0.92,1,0,1
560680,2005,3605.534653110186,3,3.0,0.99,0,1,1
718696,2008,4174.973773194831,6,2.0,0.83,3,1,0
377024,2005,2187.16153201401,3,2.5,0.43,3,0,1
381698,1998,2747.6580797429388,3,1.0,0.97,1,1,1
567125,2018,2881.1678194496494,3,3.0,1.33,3,0,0
447576,1988,2979.178755050149,6,3.0,0.38,3,0,1
677057,1997,4610.717162658603,5,2.0,1.03,0,1,0
251705,1993,1807.370711447482,5,1.0,1.04,2,0,1
177924,1986,1846.83249447302,2,2.0,1.06,0,1,0
512425,1984,4041.500822496324,5,1.0,1.08,0,1,0
93604,1980,1384.694397885249,5,1.0,1.06,0,0,1
353913,1989,2688.090145918017,2,3.0,1.38,1,0,1
644532,2003,4184.884565069763,5,1.5,0.62,1,1,0
220101,1993,1753.0098057272774,3,2.0,0.81,1,0,0
400995,1988,3030.637184529663,3,1.0,0.76,3,1,0
579360,2005,3385.7368050898817,5,2.5,0.6,3,0,0
589979,2001,4001.860338833393,5,1.0,0.98,0,0,0
437854,1976,3795.031685104657,2,2.5,0.74,1,1,0
338978,1989,2588.522191285553,2,1.0,1.38,3,0,0
415234,1977,3396.2289613384696,6,3.0,0.72,0,1,0
387056,2005,2188.045374637396,3,3.0,1.59,2,1,0
445412,1995,3092.4144289050355,3,1.0,0.77,3,1,0
611665,2004,3925.1009860882095,4,1.5,1.36,1,1,0
518875,1994,3617.8358607940536,4,2.0,1.08,1,0,0
464451,1997,3086.6753896267446,6,1.5,0.93,1,1,1
369046,1986,2691.6432137469747,4,2.5,0.52,3,0,0
435250,1992,2756.337253301579,5,3.0,1.12,3,0,1
228312,2006,1281.750162010551,4,1.0,1.07,2,1,1
470947,1997,2863.648682535716,5,3.0,0.76,3,0,0
629600,1992,4262.666741082305,4,2.5,1.18,2,0,1
433172,1984,3127.1510578117955,5,2.0,0.94,3,0,1
282391,1982,2572.9414879994897,3,2.0,1.43,0,0,1
556057,1988,4157.718981272268,4,1.5,0.66,1,0,1
379088,1990,2674.920926382965,6,2.0,1.19,1,1,1
365297,2002,2288.3160824561646,4,1.5,0.97,2,1,0
448062,1997,2933.4139340143765,3,2.0,0.87,3,0,1
632452,1999,3906.016022209893,6,2.0,0.77,3,0,1
385600,1996,2591.3396714650758,6,1.5,0.96,1,1,0
632751,1988,4371.678710433112,3,2.5,1.3,3,1,0
322773,1972,3196.1571649338644,2,1.0,0.89,2,1,0
373045,1984,2950.306216816048,5,2.5,1.2,0,0,0
619707,1993,4044.7147962676418,5,3.0,1.2,2,0,1
571111,2010,3504.0785694304946,5,1.5,1.2,0,1,0
685222,1998,4585.817967132864,5,1.5,0.99,1,1,0
432810,1990,3017.06814274562,3,2.5,0.85,3,1,0
294432,2006,1596.550772719247,4,3.0,1.33,1,0,1
331292,1997,2232.6142606820467,5,3.0,0.76,0,0,0
415287,2002,2522.249835067094,6,1.0,1.13,2,0,1
697272,2014,4016.4862305123233,4,2.0,1.32,2,1,1
601860,2008,3354.069081759844,6,2.5,0.75,3,1,0
447767,2006,2702.7861213754622,4,1.5,0.99,2,0,1
671599,2005,4019.662509372246,5,2.0,0.91,3,0,1
594617,1987,4377.784366965457,3,3.0,0.53,1,0,0
685870,2007,4271.468833947214,6,2.0,1.01,0,0,1
439869,1988,3149.796339903698,6,3.0,1.16,0,0,0
322915,2001,1987.7666919170144,6,1.5,1.15,1,1,1
346894,1992,2543.6321171176314,3,1.5,1.19,2,0,0
362286,1993,2520.2443278654523,4,2.0,0.95,2,0,1
577516,2001,3463.777443079261,5,2.5,1.03,3,0,0
516997,2006,3267.3176629193167,4,2.5,0.96,0,1,1
574396,1999,3718.6451203500087,5,1.5,0.94,2,1,1
458624,2002,2952.8295337301706,5,1.5,0.88,1,0,1
458010,2003,2883.7351744529637,3,1.0,1.03,3,1,1
490370,1994,3327.133399323506,2,2.5,0.92,3,1,0
605192,1996,3816.28501913574,6,3.0,0.85,2,0,0
408842,2012,2495.949867767716,3,1.5,1.13,0,0,0
643938,2003,4138.592759747572,4,1.0,1.21,2,1,1
295258,1990,2388.057155987159,6,1.0,0.47,0,0,1
413858,1983,3229.722263887238,5,3.0,0.96,0,0,0
429446,2007,2721.6441106315438,2,2.0,1.08,1,1,0
483384,2004,2816.232407735818,5,3.0,0.73,2,0,1
342758,1987,2537.3891325539907,5,2.0,0.81,2,1,0
456708,2005,2928.3882987050256,3,1.5,1.33,1,1,0
487881,1995,3126.541777280273,6,3.0,1.26,1,1,1
382368,2006,2522.1211524644027,2,3.0,0.27,0,1,1
511866,1996,3320.7759849488307,5,2.5,0.75,2,1,0
458972,1999,2975.486341052716,6,1.5,1.01,1,1,1
396818,1991,2983.7889047873964,3,2.5,1.45,0,1,1
399701,2000,2445.3415375269456,4,2.0,0.86,3,1,1
555428,2010,3237.853367699791,3,2.5,1.15,2,0,0
479861,2002,3047.7417701726263,6,1.0,1.18,1,1,0
477835,2012,2663.568237214497,2,2.0,1.22,3,1,1
374166,1987,3033.779201698356,2,3.0,0.94,0,0,1
561303,1987,4351.354185582692,2,1.5,0.74,1,1,0
605961,2019,3243.741501535198,3,2.5,1.46,2,0,1
437801,2002,2973.007061788601,2,1.5,1.29,1,1,0
566451,2010,3159.3427665304853,6,1.5,0.67,3,0,1
645395,2001,4242.305662920035,5,1.0,1.27,1,1,1
439463,1998,2825.4210161960405,5,2.5,1.21,1,1,1
523327,1991,3618.516535052065,4,1.5,0.87,3,0,0
303258,1984,2637.056842052825,2,1.0,1.18,2,1,0
325075,1986,2360.8385392753444,5,2.5,1.23,2,0,1
158449,1976,1928.9965918089729,4,1.0,0.94,1,1,0
575702,2005,3736.019273464204,4,1.0,1.02,1,0,0
302076,1987,2353.176376721972,5,2.0,0.94,1,1,0
354119,2000,2170.461754732035,4,3.0,0.57,2,0,0
167879,2001,1114.197461372335,3,1.0,1.05,2,0,0
398828,1984,3235.521546859142,3,2.0,0.9,1,0,1
212637,1986,2057.917253630182,4,1.0,0.93,0,0,1
655092,1992,4714.619934009631,4,1.0,0.86,1,0,1
402299,1997,2605.995021138396,5,1.5,1.26,2,1,0
457578,1989,3434.526005876564,6,1.0,1.16,0,0,0
365228,1996,2719.521285191358,3,2.0,0.82,0,0,1
494498,2004,3082.993057998528,4,1.5,0.97,2,0,1
371694,1985,3172.297587947871,3,1.5,0.89,0,0,1
268193,1977,2680.6209516499125,2,3.0,0.74,0,1,0
438051,1985,3146.345736973886,5,1.5,1.24,3,0,1
414009,1988,2731.393832554721,6,2.5,1.12,3,1,1
441740,1996,2935.9366566178624,4,1.0,1.09,3,0,0
367202,1989,2745.019059129366,3,3.0,1.03,1,1,0
612328,1984,4650.192604502626,4,1.0,1.32,1,0,1
366050,1986,2782.339719889913,6,2.5,1.08,0,0,0
428458,1999,2870.7224929564904,5,1.0,1.19,1,0,0
230578,1995,1410.1881916168886,6,3.0,1.27,1,0,1
270891,1991,1992.9457731884795,2,3.0,1.13,2,1,0
255233,1976,2608.2257753716663,4,1.5,1.1,0,1,1
369960,2006,2270.0729810438565,4,1.5,1.13,1,0,1
631671,1999,4476.473434270147,2,1.5,1.18,0,1,1
586963,2019,3197.0918389873623,6,2.0,1.16,0,1,1
439917,1996,2973.780823029745,4,1.0,0.59,3,0,0
429342,2008,2530.952165690852,3,1.5,1.48,2,0,0
282852,1990,2407.348176594634,3,1.5,0.95,0,0,1
599044,1991,4135.962083810825,6,1.0,0.91,2,0,0
416330,1991,2800.205788341132,4,2.5,0.92,3,0,1
577021,1987,4109.474548050688,6,1.0,1.04,2,0,1
487333,2004,3398.557158601687,2,1.5,0.67,0,1,0
379856,2011,2180.0434841404394,3,2.0,1.19,1,1,0
456473,1997,3415.4901300902256,3,1.0,0.61,0,0,0
546973,1999,3592.82373419169,5,2.0,0.87,1,1,0
480958,1979,3755.388895772661,5,2.5,1.01,1,1,0
585823,1997,3859.487904166294,5,2.5,0.96,1,0,1
473114,1984,3576.099103568301,4,3.0,0.78,1,1,0
538024,1997,3503.1635707385926,3,2.0,1.17,3,1,0
386997,1978,2952.65221763345,6,1.5,1.44,3,0,1
378406,1992,2496.379507957447,5,3.0,0.93,2,1,0
493225,2001,3337.1692720589563,3,2.5,1.01,0,1,1
307274,1984,2778.8286032386027,2,1.0,1.03,1,1,1
442089,1979,3740.262100906,2,2.0,1.07,1,1,1
599162,2018,3578.751389983588,3,1.5,0.99,0,0,1
499019,2018,2482.129423436761,3,3.0,0.78,3,0,1
331534,1982,2448.5632285079546,6,2.0,0.95,3,0,1
442708,1995,3141.392420513992,3,3.0,1.1,0,1,1
412601,2015,2082.679503318051,2,3.0,0.68,3,0,0
571708,2002,3387.0569880412963,6,2.0,0.91,3,0,1
480088,1991,3236.590650431746,5,3.0,0.64,2,0,1
500938,2000,3290.256271637259,4,1.5,0.66,2,1,0
322737,1970,2960.2488490884757,4,1.5,1.08,3,1,0
300178,1965,2952.191886869136,3,2.5,0.99,3,1,1
367836,1997,2457.245572968809,5,2.5,1.45,0,0,1
513438,1989,3672.254080189925,4,2.5,1.34,1,1,1
480484,1997,3267.2318672944384,2,2.5,0.86,2,1,0
340747,1992,2809.3157994855583,2,1.0,1.29,0,0,0
275891,1981,2525.9410709857616,6,1.0,0.8,0,0,1
343693,2002,2059.620238901812,5,1.0,0.65,3,1,1
461534,2006,2509.230426773244,6,1.5,1.51,3,0,0
461885,2009,2687.2365234555014,5,3.0,0.92,0,0,1
525947,1993,3488.648861270243,5,2.5,1.01,2,1,0
410358,1998,2969.392497234591,2,2.5,0.83,0,0,1
229522,1990,1938.8147364197357,3,1.5,1.08,1,1,1
550549,1999,3943.661846328896,2,1.0,0.6,1,0,1
325355,1978,2866.7039323283093,6,1.5,1.19,0,1,0
451325,2008,2529.8389914695726,4,1.5,1.29,3,1,1
333927,1993,2382.849247532831,3,3.0,1.1,1,1,0
404329,1991,2921.8618575337973,6,1.5,1.57,0,0,1
463665,1991,3193.101499728707,2,3.0,0.98,3,0,1
494539,1991,3748.2663431468022,3,1.5,0.32,1,1,1
581877,2019,3223.1801399850565,3,2.5,1.06,1,1,1
279086,1994,2020.91320444848,6,1.5,1.23,0,1,1
493776,2006,3179.509994419899,4,1.0,0.79,1,1,1
408676,1997,2679.174587255185,4,2.0,1.12,2,0,1
217167,1977,2068.4481653105304,2,3.0,1.46,2,1,0
376449,2010,2224.6656018142558,3,2.0,0.85,1,1,0
330221,1982,2782.806917597149,6,1.5,1.02,0,1,0
621770,1990,4681.802908266574,3,1.5,0.8,0,1,1
532325,2007,3444.506103599042,2,1.0,0.71,2,1,1
241700,1991,1556.3349273521287,5,2.5,1.05,3,1,1
427950,1995,2903.3364771292154,4,1.5,1.33,2,1,0
418294,1992,2968.295736701331,2,2.0,0.87,3,1,1
495953,2007,3100.0202754627026,5,1.5,1.23,0,1,1
532713,2011,3085.757870832804,5,1.0,0.99,2,0,0
487896,1978,3544.9798825787093,5,3.0,1.41,3,1,0
501257,1990,3809.384252700106,3,2.0,0.99,0,1,1
223689,1969,2581.931695787149,3,1.0,0.76,2,1,1
432154,2017,2306.362858439204,2,1.0,1.08,3,1,0
477918,2000,2929.4584868713564,3,2.5,1.4,3,0,0
684143,2004,4395.62652539682,2,2.5,0.82,2,1,1
383712,1979,3249.748666402053,4,2.5,1.25,0,1,0
494879,1984,3786.8630298722255,6,1.0,0.79,1,0,0
517014,1983,4139.428769980596,5,1.0,0.74,0,0,1
576335,1996,4034.902192241946,3,2.0,0.74,1,0,0
552838,1993,3672.259242574896,6,1.0,0.8,3,0,0
521458,1988,3833.725900196154,6,2.0,0.76,0,1,0
587358,1988,4270.721852816883,2,2.5,0.95,2,1,0
615636,2002,3993.911324535564,3,1.0,0.77,3,1,1
483360,2000,3187.0720614862275,4,2.0,1.02,1,0,1
338875,1992,2524.167609888758,6,1.5,0.85,0,0,1
376393,2001,2464.621405186851,4,3.0,0.78,0,0,0
366716,1995,2402.4456386113184,5,2.0,1.09,2,0,1
373566,2001,2369.446620626441,3,3.0,1.21,1,0,0
431786,1983,3247.5772419206232,6,1.0,1.31,2,1,0
351554,1997,2633.0310645019035,3,1.5,0.94,0,0,1
328657,1992,2307.71940682942,5,1.5,1.0,2,0,1
353747,1985,2774.64691981559,6,1.5,0.67,1,1,0
523573,1999,3498.1551142330163,3,2.5,1.09,1,0,0
524693,2011,2738.2886712939526,5,3.0,0.93,3,0,1
441319,2000,2835.461272984121,6,1.0,1.4,1,1,0
522574,1994,3447.4962879681325,4,3.0,1.03,2,0,1
372533,1989,2764.2254039024074,2,3.0,0.86,2,0,1
597178,1998,3838.854604111011,5,1.0,1.09,3,1,1
282826,1999,1895.5101981780488,4,1.5,1.4,1,1,1
416735,1983,3063.567053584194,4,2.5,0.98,3,0,1
481821,1985,3548.809945554307,4,2.0,1.3,2,0,0
541118,2010,3367.125392962166,2,2.5,0.57,1,1,0
567082,2005,3830.88611399364,2,1.5,1.33,0,1,0
352642,1988,2536.2822687249086,6,3.0,1.48,0,0,1
523344,1987,3720.9634170365553,4,2.5,1.18,2,0,1
559495,1995,3933.6351140007737,5,2.0,0.63,0,0,1
454546,2005,2917.974178009095,3,1.5,1.29,1,1,0
262237,1982,2192.585855426169,6,1.0,0.89,2,1,0
423340,2001,3039.2711441640936,3,1.0,0.83,0,1,0
395208,1994,2615.057732471897,6,2.5,1.03,1,0,1
531362,1981,3922.746850293264,5,1.5,1.03,3,0,0
730747,1994,4671.98445838644,6,2.5,0.83,3,1,1
507735,1993,3401.238569790503,5,3.0,1.17,1,0,1
648693,2006,3876.6208107732327,5,1.0,1.48,3,0,0
417496,1999,2612.644661068588,5,1.0,1.04,3,0,0
373215,1977,3332.1014877227094,3,2.0,0.56,1,1,0
486245,2013,2702.306134854548,5,1.5,1.56,1,0,0
775455,2002,4838.372879243332,6,1.0,0.98,3,1,1
386786,1992,2685.242789146592,5,2.5,1.1,1,1,0
267066,1997,1848.4419940536689,2,2.0,0.32,3,1,0
516615,2012,2628.4339702155567,6,2.5,0.99,3,0,0
505006,1991,3350.043463432939,6,2.0,0.5,3,0,1
397745,1987,2988.638257668436,4,2.0,0.63,2,0,1
369763,1988,2932.088931727998,2,2.0,1.33,1,0,1
490047,1999,3022.652039040553,3,2.5,1.61,3,1,1
299853,1996,1899.6867080497475,6,3.0,0.66,1,0,0
389233,1990,2840.2236293046267,5,1.0,0.88,2,1,1
484560,1986,3473.067066251164,5,2.5,0.74,2,1,0
345375,1983,2613.503522491071,6,1.5,0.39,3,1,0
373232,1984,3206.884358973561,3,1.5,0.98,0,1,1
318111,1985,2522.7458177120134,5,1.0,0.98,2,1,1
451530,1995,2998.2041074556787,6,2.0,1.12,1,1,0
497613,1994,3393.7581036690576,6,1.0,0.57,2,1,0
122452,1988,1090.6811430593275,3,1.5,1.09,3,1,1
506162,2001,3257.416460665209,6,1.0,1.17,1,0,0
370621,1979,3306.810645668858,2,2.0,0.64,1,0,1
445318,1995,3126.7903691307115,3,2.0,1.42,1,1,0
350323,2006,2181.4894639820586,2,2.5,1.04,1,0,1
524758,2000,3404.7201799035083,3,1.5,0.77,3,1,0
232972,1993,1805.8154250862171,6,1.0,1.14,0,0,1
423207,1996,3048.050166618352,3,2.5,0.9,0,0,1
451997,1992,3225.980564175872,2,1.5,1.04,3,0,0
377545,1994,2616.3046747928765,3,1.0,1.34,3,1,0
590024,1987,4165.162051826406,3,2.5,0.85,3,1,0
501315,1995,3397.104946796382,3,2.5,0.95,2,0,1
297462,1978,2840.4145823357503,2,2.0,0.76,1,1,0
501140,2003,2921.604016012158,4,2.5,1.36,3,0,0
503560,1996,3329.7337392569843,6,2.0,0.94,1,1,0
560890,2005,3457.267220793567,4,2.5,1.32,1,1,1
348383,1992,2639.5567590575383,3,2.5,1.33,0,1,1
363090,1986,2811.2729969995603,5,2.0,0.76,1,0,1
545787,1997,3829.583398511736,2,3.0,1.09,0,0,0
330558,2010,2020.3867628629105,2,1.5,1.0,1,1,1
361694,1993,2523.2998040839766,4,3.0,0.88,1,0,1
236140,2009,1497.604107933662,3,1.0,1.1,0,0,0
308889,1980,2939.26666100338,3,1.0,1.2,0,1,0
541041,1992,3556.942813427616,6,2.5,1.0,2,1,0
537263,1991,3790.756870448874,2,3.0,0.91,2,1,1
301157,1982,2898.7182589449826,2,1.0,1.09,0,1,1
757281,1999,4977.879818407311,5,3.0,1.04,0,1,0
391573,2002,2716.4904871641047,4,1.0,0.94,0,0,1
535070,1985,3737.4689569764632,6,1.5,1.13,3,0,1
469160,2002,2984.0680145319625,2,1.5,1.27,3,1,1
602883,1994,4049.556448296105,6,3.0,1.03,0,0,1
503280,1993,3245.868853278459,6,2.0,0.76,3,1,0
443462,1998,3083.418618006216,3,3.0,0.73,0,0,0
630111,1992,4077.408615264659,5,3.0,0.9,3,1,0
530409,2003,3236.064157833846,5,1.0,1.0,3,0,0
402325,1986,2975.1667873024694,6,1.0,1.07,2,1,0
332430,1986,2832.2035112310305,3,1.0,0.84,1,1,1
383602,2010,2404.682025194096,4,1.0,0.86,0,1,1
501725,1986,3552.5022586052373,5,2.5,1.09,2,1,1
355619,1995,2710.1330745373143,4,1.0,0.94,0,0,1
366599,1998,2386.6604290922464,2,3.0,1.24,2,1,1
310860,1983,2457.067787496715,5,1.5,1.32,2,1,0
202635,2004,1309.905109026358,3,2.5,0.91,0,1,1
477674,2004,3399.1655630407827,2,1.0,0.52,0,1,1
483894,1985,3284.2985413249107,6,3.0,0.75,3,1,1
528056,1982,3728.709033423967,6,2.5,0.75,3,1,0
412042,1992,2957.2852266292325,4,2.5,0.73,1,0,0
506023,1994,3668.820721819796,3,2.5,0.88,0,0,1
230415,1986,2037.1023179728716,3,2.0,0.99,1,1,0
643707,2008,4160.05116795685,3,2.0,0.98,0,0,1
459592,1989,3290.2843945338564,4,3.0,1.07,1,1,1
471126,1992,3219.508779513793,2,2.5,1.38,3,0,0
617268,1996,3970.789453156188,3,3.0,1.11,3,1,0
331914,2004,1939.099305786201,4,1.5,1.57,2,1,0
446777,1985,3149.5153159806696,5,2.5,0.79,3,1,0
540651,1992,3554.3457937242943,6,1.0,1.5,3,1,0
312896,1977,2827.6465487117143,5,2.0,1.25,0,0,0
370770,1989,2952.801461508343,3,1.0,1.19,1,1,1
416483,2011,2421.887579490053,5,1.5,1.38,0,0,0
468893,2000,3070.292287668599,3,2.5,1.39,1,0,0
259222,1982,2053.486542623944,6,2.0,1.08,2,0,0
383041,2006,2301.944474877941,3,2.0,0.85,2,1,0
641226,1996,4356.173558991242,2,1.5,1.02,3,0,1
366736,1990,2547.576871726997,6,2.5,1.14,1,1,0
208452,1996,1519.019307354369,5,1.0,1.04,1,0,0
458990,1998,3287.2668059215907,4,1.5,0.56,0,0,0
407540,1986,3153.939887086818,3,2.5,1.13,1,1,1
486600,1998,3447.6712088203835,2,1.5,1.13,1,0,1
439957,1990,3176.717806561256,6,1.0,1.23,1,1,1
378325,1993,2718.5033736000382,2,1.5,0.87,3,0,0
552747,2001,3561.3153189751592,4,2.5,1.07,1,0,1
528135,1974,4190.238562014472,4,1.5,1.14,3,1,0
284703,1979,2135.359775604258,6,2.5,1.46,3,0,0
453257,1991,3383.385330323553,4,2.0,1.05,0,0,0
330865,1983,2734.437848876536,5,1.5,0.88,1,1,1
496085,1982,3816.571185020724,3,1.5,0.74,3,1,0
448612,1995,3194.75126365411,3,2.0,0.96,1,0,0
486479,1994,3453.530890960222,6,1.0,1.23,0,0,1
384918,1998,2418.7928621857677,5,1.0,1.14,3,0,1
603067,2000,3905.785479770836,6,1.5,0.98,1,0,1
512458,1999,3498.7210415547024,5,1.5,1.01,0,1,1
162953,1990,1535.6888238298293,2,2.0,0.84,1,0,1
447514,1989,3390.431883918636,3,1.0,0.93,2,1,0
385852,2003,2650.6823214700767,3,1.0,0.55,1,0,0
533767,1993,3891.7840464644814,2,1.0,1.0,2,0,1
331355,1978,3002.702238647544,3,2.5,1.23,0,0,1
323548,1977,2925.658086918441,2,1.0,0.98,3,1,1
460283,2000,2829.8877485774847,6,2.5,1.22,1,0,0
293264,1978,2899.432282014536,2,1.0,0.89,1,0,0
421219,1991,3027.7940683328816,4,1.5,0.97,2,0,0
452583,1999,2813.888145066626,6,1.0,0.7,3,0,0
778532,2005,4696.885222812637,6,1.5,1.1,3,1,0
483383,1978,3819.5566562137074,4,1.0,1.03,3,0,0
491606,1995,3210.3776783832127,6,2.5,1.17,1,0,0
272966,1989,2102.109558383432,4,1.5,1.01,2,0,1
181589,1974,1862.5952038989312,3,2.5,0.98,3,0,1
394722,2002,2508.150364052979,3,3.0,0.9,1,1,1
485693,1984,3800.9545181421495,4,1.0,1.37,1,1,0
466114,1992,3301.098075601661,5,2.0,0.73,1,0,0
543095,2003,3497.639495622416,2,3.0,1.23,1,0,1
325550,2012,1697.337335243381,5,2.0,0.73,1,1,0
240831,1977,2365.544516971174,3,1.5,0.9,2,0,1
542439,1998,3340.263553547093,6,2.0,0.76,3,0,0
521358,1990,3720.389549484822,6,1.5,0.72,1,1,1
461379,2008,2812.530512627888,3,1.0,1.3,2,0,0
360580,1986,2868.534952706777,5,1.0,1.02,1,1,1
481988,2005,2946.5930113152285,2,3.0,1.0,2,0,1
483168,1999,3262.4571069158856,5,2.0,0.92,0,1,0
439817,1993,3099.447510903497,2,1.5,1.16,3,0,0
280083,1998,1857.8903861342044,2,3.0,0.76,2,0,0
275711,1979,2503.409449802838,3,1.0,0.68,3,0,0
488335,2005,3089.903047842167,5,2.5,0.49,0,1,1
253858,1991,1990.0533730046548,4,2.0,0.69,1,0,1
452545,1989,3182.306515673618,4,3.0,1.68,1,1,1
453318,1995,3179.456683674337,4,1.0,0.76,2,0,0
466945,1988,3500.633483674644,4,2.5,1.29,0,1,0
549791,1987,4056.608000907356,2,1.5,0.92,3,1,0
473945,1999,3179.9666899167823,2,2.0,1.13,2,0,1
462770,1997,3174.472499816327,6,1.5,0.94,0,1,1
331937,1981,2870.2478941315485,2,1.0,0.76,3,1,1
460554,1978,3444.029581047983,6,2.0,0.93,3,1,1
532167,2000,3226.780520143372,5,3.0,1.21,2,1,0
282482,1979,2499.551935725065,6,1.5,0.67,1,1,0
626619,2006,4110.463811976758,5,1.0,0.67,0,1,0
408397,1990,3038.319906260731,3,2.5,1.01,1,1,0
507182,1999,3464.881587162781,3,1.5,1.33,1,0,1
368607,2003,2546.049009810697,4,1.0,0.78,0,0,0
216648,1972,2708.6538697500787,2,1.0,0.69,0,1,0
529018,2019,2920.125238657989,4,1.5,0.9,1,0,1
560124,1998,3587.4970043145127,4,2.5,1.3,2,0,0
479197,1991,3291.649180363144,2,3.0,1.03,3,0,0
232888,1987,1864.2550073111263,6,2.5,1.05,0,0,0
527252,1995,3777.684508167288,2,1.5,0.54,2,0,1
529084,2003,3336.563822412628,6,2.5,0.74,0,0,1
420940,1980,3324.2691758012324,6,1.0,0.82,2,1,1
408044,1987,3165.2976491632453,4,2.5,1.05,0,1,0
570023,2012,3329.822592303055,4,2.5,0.87,1,0,1
509975,2011,2731.505124178902,6,2.5,0.85,2,1,1
294416,1976,2796.109586134005,3,1.0,1.0,2,1,1
242109,2004,1385.3987592271335,4,1.5,1.12,2,0,1
181292,2002,976.2801034833948,6,3.0,0.99,0,1,0
525392,2007,3404.2810374313167,2,1.5,1.15,1,0,1
292518,1991,2349.455576095862,3,2.5,0.84,0,0,1
442874,1996,3075.162040367073,6,1.5,0.94,0,1,1
313844,1980,2929.9636846165963,2,2.5,0.79,0,1,1
480803,1994,3322.6912190040684,3,3.0,1.16,1,0,0
524292,1990,3573.949227871652,6,3.0,0.88,1,1,1
532808,1992,3670.724158313415,2,2.0,1.48,3,0,0
181225,1995,1188.8343599868454,2,3.0,0.86,3,1,1
401153,1998,2760.02363998073,2,1.0,0.81,3,0,0
